"STATION","NAME","DATE","TMAX"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-05","72"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-06","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-07","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-08","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-09","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-10","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-11","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-12","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-13","52"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-14","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-15","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-16","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-17","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-18","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-19","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-20","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-21","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-22","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-23","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-24","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-25","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-26","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-27","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-28","67"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-29","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-11-30","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-01","67"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-02","67"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-03","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-04","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-05","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-06","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-07","52"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-08","45"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-09","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-10","56"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-11","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-12","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-13","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-14","52"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-15","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-16","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-17","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-18","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-19","46"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-20","42"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-21","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-22","40"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-23","46"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-24","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-25","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-26","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-27","44"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-28","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-29","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-30","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1979-12-31","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-01","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-02","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-03","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-04","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-05","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-06","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-07","44"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-08","46"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-09","47"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-10","46"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-11","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-12","43"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-13","36"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-14","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-15","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-16","39"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-17","44"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-18","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-19","38"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-20","44"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-21","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-22","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-23","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-24","52"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-25","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-26","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-27","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-28","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-29","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-30","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-01-31","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-01","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-02","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-03","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-04","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-05","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-06","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-07","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-08","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-09","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-10","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-11","56"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-12","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-13","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-14","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-15","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-16","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-17","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-18","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-19","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-20","47"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-21","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-22","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-23","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-24","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-25","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-26","48"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-27","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-28","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-02-29","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-01","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-02","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-03","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-04","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-05","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-06","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-07","56"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-08","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-09","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-10","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-11","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-12","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-13","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-14","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-15","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-16","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-17","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-18","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-19","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-20","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-21","44"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-22","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-23","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-24","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-25","55"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-26","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-27","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-28","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-29","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-30","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-03-31","77"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-01","78"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-02","75"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-03","74"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-04","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-05","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-06","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-07","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-08","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-09","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-10","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-11","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-12","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-13","56"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-14","51"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-15","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-16","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-17","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-18","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-19","66"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-20","72"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-21","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-22","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-23","66"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-24","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-25","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-26","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-27","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-28","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-29","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-04-30","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-01","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-02","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-03","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-04","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-05","58"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-06","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-07","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-08","66"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-09","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-10","75"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-11","72"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-12","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-13","62"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-14","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-15","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-16","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-17","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-18","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-19","66"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-20","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-21","76"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-22","67"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-23","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-24","75"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-25","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-26","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-27","66"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-28","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-29","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-30","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-05-31","77"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-01","83"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-02","84"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-03","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-04","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-05","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-06","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-07","78"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-08","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-09","74"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-10","77"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-11","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-12","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-13","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-14","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-15","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-16","79"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-17","82"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-18","86"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-19","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-20","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-21","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-22","81"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-23","77"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-24","82"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-25","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-26","81"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-27","76"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-28","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-29","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-06-30","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-01","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-02","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-03","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-04","93"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-05","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-06","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-07","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-08","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-09","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-10","72"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-11","78"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-12","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-13","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-14","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-15","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-16","78"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-17","84"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-18","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-19","98"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-20","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-21","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-22","97"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-23","99"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-24","99"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-25","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-26","83"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-27","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-28","88"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-29","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-30","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-07-31","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-01","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-02","96"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-03","93"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-04","95"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-05","99"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-06","100"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-07","96"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-08","93"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-09","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-10","98"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-11","98"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-12","96"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-13","96"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-14","86"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-15","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-16","83"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-17","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-18","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-19","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-20","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-21","98"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-22","101"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-23","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-24","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-25","82"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-26","79"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-27","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-28","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-29","95"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-30","96"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-08-31","93"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-01","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-02","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-03","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-04","89"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-05","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-06","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-07","94"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-08","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-09","83"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-10","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-11","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-12","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-13","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-14","91"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-15","92"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-16","90"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-17","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-18","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-19","83"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-20","69"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-21","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-22","75"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-23","79"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-24","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-25","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-26","87"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-27","86"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-28","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-29","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-09-30","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-01","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-02","85"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-03","82"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-04","74"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-05","80"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-06","81"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-07","78"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-08","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-09","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-10","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-11","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-12","63"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-13","68"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-14","68"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-15","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-16","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-17","53"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-18","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-19","61"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-20","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-21","65"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-22","70"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-23","68"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-24","70"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-25","64"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-26","70"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-27","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-28","74"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-29","76"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-30","70"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-10-31","73"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-01","71"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-02","59"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-03","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-04","49"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-05","47"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-06","41"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-07","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-08","50"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-09","60"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-10","56"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-11","54"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-12","57"
"SPE00120287","MADRID CUATROVIENTOS, SP","1980-11-13","55"
